Instance,Location,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
1018,AU-SA,True,95,95,1.0,95,52398.75,311.5,10.22,2.2
1019,AU-SA,True,108,108,1.0,108,25153.5,225.25,8.66,0.77
1020,AU-SA,True,100,100,1.0,100,20566.0,282.5,21.09,2.16
1021,AU-SA,True,102,102,1.0,102,14481.25,223.5,25.28,3.97
1022,AU-SA,True,92,92,1.0,92,20992.5,245.5,12.22,4.75
1023,AU-SA,True,112,112,1.0,112,29520.5,297.5,28.15,1.73
1024,AU-SA,True,86,86,1.0,86,40171.0,295.25,7.52,1.99
1025,AU-SA,True,107,107,1.0,107,39821.0,266.75,5.32,2.56
1027,AU-SA,True,110,110,1.0,110,57262.5,303.75,7.38,-1.25
1028,AU-SA,True,99,99,1.0,99,53749.25,246.25,13.36,1.99
1029,AU-SA,True,107,107,1.0,107,45473.0,283.75,16.17,0.09
1030,AU-SA,True,102,102,1.0,102,49453.5,254.75,10.98,3.5
1031,AU-SA,True,116,116,1.0,116,36115.5,266.0,13.75,0.75
1032,AU-SA,True,109,109,1.0,109,24740.75,223.25,34.89,2.19
1033,AU-SA,True,92,92,1.0,92,40856.25,252.75,11.08,-0.4
1034,AU-SA,True,78,78,1.0,78,56824.25,311.5,2.01,1.35
1035,AU-SA,True,104,104,1.0,104,62520.0,343.25,16.6,-1.18
1036,AU-SA,True,87,87,1.0,87,54938.25,255.5,25.06,4.31
1037,AU-SA,True,107,107,1.0,107,54178.5,289.0,8.73,-2.76
1038,AU-SA,True,105,105,1.0,105,60985.5,370.5,15.69,1.85
1039,AU-SA,True,100,100,1.0,100,34324.5,233.25,34.19,4.8
1040,AU-SA,True,116,116,1.0,116,43927.0,350.25,31.25,3.78
1041,AU-SA,True,77,77,1.0,77,51278.0,257.0,5.96,2.28
1042,AU-SA,True,101,101,1.0,101,32598.25,259.0,29.04,3.9
1043,AU-SA,True,93,93,1.0,93,25753.5,207.0,27.44,0.0
1044,AU-SA,True,117,117,1.0,117,21134.25,228.5,39.86,0.87
1045,AU-SA,True,96,96,1.0,96,26926.0,221.5,33.95,1.23
1046,AU-SA,True,109,109,1.0,109,34689.75,289.0,15.06,0.94
1047,AU-SA,True,118,118,1.0,118,33693.0,297.75,11.3,-0.51
1048,AU-SA,True,106,106,1.0,106,29914.5,232.0,18.06,3.93
1049,AU-SA,True,119,119,1.0,119,41730.5,336.5,24.02,2.89
1050,AU-SA,True,113,113,1.0,113,16733.0,310.0,24.59,1.12
1051,AU-SA,True,99,99,1.0,99,22410.75,316.0,24.66,1.86
1052,AU-SA,True,104,104,1.0,104,9946.5,213.25,53.57,0.47
1053,AU-SA,True,97,97,1.0,97,10194.75,220.25,8.79,3.82
1054,AU-SA,True,123,123,1.0,123,16198.25,358.5,17.0,4.14
1055,AU-SA,True,118,118,1.0,118,16811.0,320.25,1.58,0.31
1056,AU-SA,True,106,106,1.0,106,19269.5,206.75,11.26,4.39
1057,AU-SA,True,92,92,1.0,92,30153.75,305.5,10.86,0.49
1058,AU-SA,True,98,98,1.0,98,27253.75,295.0,4.5,1.58
1059,AU-SA,True,113,113,1.0,113,48532.25,263.5,33.85,3.83
1060,AU-SA,True,105,105,1.0,105,73647.0,255.75,8.7,3.49
1061,AU-SA,True,100,100,1.0,100,60366.75,249.5,17.62,1.29
1062,AU-SA,True,108,108,1.0,108,14399.25,304.0,13.65,1.06
1063,AU-SA,True,93,93,1.0,93,10979.75,248.0,26.74,3.69
1064,AU-SA,True,90,90,1.0,90,15398.0,326.75,18.27,1.8
1065,AU-SA,True,113,113,1.0,113,30959.75,322.5,42.47,2.93
1066,AU-SA,True,93,93,1.0,93,62066.0,365.5,5.67,1.81
1067,AU-SA,True,106,106,1.0,106,38561.5,295.0,31.36,-0.25
1068,AU-SA,True,105,105,1.0,105,18171.75,244.0,25.89,4.59
1069,AU-SA,True,110,110,1.0,110,25648.5,302.25,19.17,2.81
1070,AU-SA,True,119,119,1.0,119,30528.0,375.75,12.48,2.15
1071,AU-SA,True,111,111,1.0,111,27574.75,283.75,9.62,0.53
1072,AU-SA,True,124,124,1.0,124,26904.0,333.75,29.56,-4.79
1073,AU-SA,True,102,102,1.0,102,21393.0,255.0,24.28,0.78
1074,AU-SA,True,98,98,1.0,98,25801.75,265.5,38.65,-0.85
1075,AU-SA,True,90,90,1.0,90,45955.25,311.75,23.49,1.73
1076,AU-SA,True,74,74,1.0,74,30747.0,202.0,37.62,0.37
1077,AU-SA,True,96,96,1.0,96,13741.0,232.25,52.58,5.2
1078,AU-SA,True,69,69,1.0,69,30051.0,246.75,4.15,2.08
1079,AU-SA,True,90,90,1.0,90,8990.0,183.75,56.42,3.03
0,CA-ON,True,105,105,1.0,105,20146.0,239.5,13.44,1.84
1,CA-ON,True,102,102,1.0,102,26446.25,292.75,12.16,3.46
2,CA-ON,True,104,104,1.0,104,27106.75,295.25,5.52,0.67
3,CA-ON,True,95,95,1.0,95,14308.0,213.0,14.43,4.59
4,CA-ON,True,70,70,1.0,70,14988.5,236.0,8.73,3.87
5,CA-ON,True,108,108,1.0,108,15933.0,228.25,15.88,2.67
6,CA-ON,True,117,117,1.0,117,34733.25,312.25,8.04,2.57
7,CA-ON,True,117,117,1.0,117,31665.0,298.75,9.9,2.85
8,CA-ON,True,108,108,1.0,108,28974.5,255.75,9.42,4.66
9,CA-ON,True,100,100,1.0,100,30136.25,270.75,7.12,4.33
10,CA-ON,True,111,111,1.0,111,33520.0,313.0,8.6,0.24
11,CA-ON,True,106,106,1.0,106,43311.25,376.75,3.94,1.37
12,CA-ON,True,117,117,1.0,117,40069.5,301.5,3.46,1.31
13,CA-ON,True,112,112,1.0,112,49492.5,365.5,2.75,1.62
14,CA-ON,True,101,101,1.0,101,40932.75,312.5,3.71,3.4
15,CA-ON,True,106,106,1.0,106,37943.0,295.5,8.82,4.6
16,CA-ON,True,102,102,1.0,102,32898.75,259.0,8.43,4.6
17,CA-ON,True,123,123,1.0,123,44907.25,350.5,6.15,2.64
18,CA-ON,True,105,105,1.0,105,40376.25,292.5,7.22,3.54
19,CA-ON,True,100,100,1.0,100,31745.0,226.5,7.02,5.62
20,CA-ON,True,102,102,1.0,102,46859.75,340.0,7.06,3.68
21,CA-ON,True,99,99,1.0,99,32554.5,255.25,6.73,1.16
22,CA-ON,True,111,111,1.0,111,32934.0,250.25,6.17,3.56
23,CA-ON,True,86,86,1.0,86,38496.5,318.25,5.93,0.86
24,CA-ON,True,105,105,1.0,105,17992.75,264.0,21.89,5.71
25,CA-ON,True,98,98,1.0,98,18230.25,266.5,13.03,2.11
26,CA-ON,True,105,105,1.0,105,17877.75,241.25,6.54,1.63
27,CA-ON,True,100,100,1.0,100,9873.25,206.75,15.44,0.6
28,CA-ON,True,117,117,1.0,117,20707.25,355.25,8.57,2.2
29,CA-ON,True,83,83,1.0,83,10996.25,255.25,5.76,4.04
30,CA-ON,True,94,94,1.0,94,17893.5,240.5,16.08,1.23
31,CA-ON,True,89,89,1.0,89,26109.25,310.25,7.41,1.51
32,CA-ON,True,110,110,1.0,110,29115.75,282.75,5.16,2.84
33,CA-ON,True,106,106,1.0,106,19722.75,302.75,19.5,2.18
34,CA-ON,True,103,103,1.0,103,12454.5,214.75,24.84,2.5
35,CA-ON,True,118,118,1.0,118,15355.5,299.0,32.46,-1.7
36,CA-ON,True,98,98,1.0,98,3456.0,211.5,22.05,4.08
37,CA-ON,True,99,99,1.0,99,3755.5,234.25,3.86,2.29
38,CA-ON,True,98,98,1.0,98,4189.5,265.5,15.41,4.75
39,CA-ON,True,93,93,1.0,93,7932.75,295.25,10.48,3.98
40,CA-ON,True,118,118,1.0,118,11504.25,355.25,16.31,2.0
41,CA-ON,True,102,102,1.0,102,9263.75,274.5,10.32,1.96
42,CA-ON,True,128,128,1.0,128,27890.0,355.25,13.02,0.91
43,CA-ON,True,94,94,1.0,94,19610.0,236.5,6.13,4.83
44,CA-ON,True,96,96,1.0,96,24264.0,327.75,9.73,2.09
45,CA-ON,True,111,111,1.0,111,24377.0,249.25,7.84,3.2
46,CA-ON,True,100,100,1.0,100,39394.25,377.75,3.65,2.58
47,CA-ON,True,109,109,1.0,109,25021.5,255.75,10.93,3.94
48,CA-ON,True,107,107,1.0,107,17716.5,227.5,6.86,2.67
49,CA-ON,True,114,114,1.0,114,21605.0,270.5,12.97,3.99
50,CA-ON,True,93,93,1.0,93,22991.75,299.5,8.05,3.23
51,CA-ON,True,98,98,1.0,98,29061.5,284.5,14.54,4.21
52,CA-ON,True,104,104,1.0,104,42091.25,356.25,5.21,1.11
53,CA-ON,True,119,119,1.0,119,41081.25,353.25,7.32,3.09
54,CA-ON,True,99,99,1.0,99,27370.25,238.0,7.68,4.13
55,CA-ON,True,105,105,1.0,105,29985.75,254.5,8.18,5.91
56,CA-ON,True,121,121,1.0,121,25536.75,211.75,6.56,5.26
57,CA-ON,True,99,99,1.0,99,21863.5,193.25,10.84,3.25
58,CA-ON,True,113,113,1.0,113,39448.25,337.5,6.36,2.17
59,CA-ON,True,95,95,1.0,95,35419.25,304.5,6.26,4.02
60,CA-ON,True,102,102,1.0,102,30239.25,274.25,6.35,3.43
61,CA-ON,True,101,101,1.0,101,34719.0,316.25,6.35,4.38
62,CA-ON,True,91,91,1.0,91,36800.0,336.25,6.15,2.89
63,CA-ON,True,122,122,1.0,122,37420.75,375.5,3.72,1.64
64,CA-ON,True,106,106,1.0,106,28157.0,315.75,8.57,1.86
65,CA-ON,True,98,98,1.0,98,20166.0,209.0,10.5,7.32
66,CA-ON,True,115,115,1.0,115,37696.0,305.0,1.32,1.61
67,CA-ON,True,117,117,1.0,117,39307.25,326.0,3.66,2.32
68,CA-ON,True,102,102,1.0,102,23189.75,192.0,11.25,9.43
69,CA-ON,True,109,109,1.0,109,31453.5,274.75,2.94,1.35
70,CA-ON,True,98,98,1.0,98,24343.75,213.25,6.49,3.72
71,CA-ON,True,99,99,1.0,99,31305.25,280.25,6.41,3.53
72,CA-ON,True,119,119,1.0,119,31571.5,345.75,8.0,5.14
73,CA-ON,True,101,101,1.0,101,29607.25,307.75,4.68,1.52
74,CA-ON,True,106,106,1.0,106,27702.0,296.0,4.83,1.33
75,CA-ON,True,111,111,1.0,111,36422.5,408.75,4.31,2.27
76,CA-ON,True,93,93,1.0,93,32735.75,369.75,3.13,1.27
77,CA-ON,True,113,113,1.0,113,23417.5,291.0,20.74,0.77
78,CA-ON,True,98,98,1.0,98,21554.25,240.0,13.5,2.74
79,CA-ON,True,94,94,1.0,94,21437.0,220.5,11.12,5.67
80,CA-ON,True,104,104,1.0,104,28256.25,290.75,9.94,4.04
81,CA-ON,True,112,112,1.0,112,19975.75,298.75,8.71,3.08
82,CA-ON,True,113,113,1.0,113,19668.0,269.75,5.19,1.19
83,CA-ON,True,98,98,1.0,98,20034.5,272.25,4.72,1.71
84,CA-ON,True,102,102,1.0,102,37770.0,314.75,2.32,1.18
85,CA-ON,True,112,112,1.0,112,23146.5,230.5,12.29,2.54
86,CA-ON,True,107,107,1.0,107,32094.25,291.75,9.98,6.34
87,CA-ON,True,96,96,1.0,96,24853.5,225.0,14.13,3.33
88,CA-ON,True,109,109,1.0,109,28965.25,276.75,14.88,3.32
89,CA-ON,True,114,114,1.0,114,30793.5,275.75,10.87,3.58
90,CA-ON,True,100,100,1.0,100,28136.5,239.25,6.12,4.59
91,CA-ON,True,109,109,1.0,109,28417.0,252.75,5.67,4.17
92,CA-ON,True,124,124,1.0,124,21321.5,254.75,22.79,2.49
93,CA-ON,True,117,117,1.0,117,22412.25,315.25,20.51,3.15
94,CA-ON,True,108,108,1.0,108,24754.75,291.25,19.67,4.27
95,CA-ON,True,95,95,1.0,95,15439.5,253.5,13.37,-1.1
96,CA-ON,True,100,100,1.0,100,28086.5,299.0,11.37,5.68
97,CA-ON,True,91,91,1.0,91,26820.75,280.0,8.44,3.11
98,CA-ON,True,82,82,1.0,82,24303.5,278.5,8.13,2.02
99,CA-ON,True,98,98,1.0,98,23748.25,224.75,10.19,4.87
100,CA-ON,True,109,109,1.0,109,39183.25,336.0,0.7,0.37
101,CA-ON,True,123,123,1.0,123,36916.0,329.0,7.98,3.52
102,CA-ON,True,90,90,1.0,90,23577.75,250.75,6.87,4.11
103,CA-ON,True,95,95,1.0,95,23189.75,238.25,11.82,4.89
104,CA-ON,True,119,119,1.0,119,38393.0,356.5,4.7,2.93
105,CA-ON,True,100,100,1.0,100,28067.75,225.75,6.76,3.73
106,CA-ON,True,108,108,1.0,108,43986.75,346.75,5.54,2.12
107,CA-ON,True,98,98,1.0,98,37304.0,286.5,4.17,3.7
108,CA-ON,True,104,104,1.0,104,29519.25,226.5,3.42,0.98
109,CA-ON,True,103,103,1.0,103,39606.5,300.75,6.15,3.22
110,CA-ON,True,108,108,1.0,108,33710.0,253.5,10.09,8.81
111,CA-ON,True,108,108,1.0,108,38024.25,274.5,4.13,2.23
112,CA-ON,True,98,98,1.0,98,41071.75,289.25,2.93,2.53
113,CA-ON,True,89,89,1.0,89,39486.0,291.0,5.04,1.77
114,CA-ON,True,95,95,1.0,95,23195.0,264.5,5.03,0.47
115,CA-ON,True,105,105,1.0,105,19082.5,234.25,10.02,2.6
116,CA-ON,True,98,98,1.0,98,19667.25,228.5,8.47,-0.11
117,CA-ON,True,135,135,1.0,135,11414.5,380.5,18.27,1.74
118,CA-ON,True,109,109,1.0,109,9229.5,211.75,8.71,5.99
119,CA-ON,True,116,116,1.0,116,9571.0,280.75,13.88,4.02
120,CA-ON,True,99,99,1.0,99,9941.25,263.5,12.61,3.3
121,CA-ON,True,95,95,1.0,95,9744.25,237.75,3.25,0.94
122,CA-ON,True,96,96,1.0,96,7096.0,214.75,18.23,5.91
123,CA-ON,True,116,116,1.0,116,22042.25,287.5,13.7,2.62
124,CA-ON,True,85,85,1.0,85,17875.25,300.75,12.62,2.83
125,CA-ON,True,103,103,1.0,103,15944.75,259.5,31.55,1.98
126,CA-ON,True,114,114,1.0,114,36221.5,307.75,3.94,1.83
127,CA-ON,True,115,115,1.0,115,36510.0,330.25,6.88,2.0
128,CA-ON,True,112,112,1.0,112,28721.0,274.5,8.18,3.85
129,CA-ON,True,99,99,1.0,99,40347.5,385.0,6.02,2.35
130,CA-ON,True,100,100,1.0,100,34186.0,333.25,2.27,0.45
131,CA-ON,True,103,103,1.0,103,25876.25,244.75,4.04,2.49
132,CA-ON,True,117,117,1.0,117,42131.25,362.5,7.28,2.29
133,CA-ON,True,117,117,1.0,117,38387.75,326.5,7.08,2.32
134,CA-ON,True,97,97,1.0,97,26559.25,234.5,10.28,4.77
135,CA-ON,True,120,120,1.0,120,22271.75,309.25,16.03,4.55
136,CA-ON,True,111,111,1.0,111,20727.75,272.0,14.37,4.14
137,CA-ON,True,110,110,1.0,110,19901.0,260.0,4.56,2.62
138,CA-ON,True,103,103,1.0,103,30564.5,366.0,9.19,1.68
139,CA-ON,True,114,114,1.0,114,31359.5,334.5,14.13,4.36
140,CA-ON,True,89,89,1.0,89,22827.75,297.25,13.19,1.74
141,CA-ON,True,105,105,1.0,105,23241.75,253.0,9.13,4.44
142,CA-ON,True,100,100,1.0,100,30166.75,320.0,8.55,1.92
143,CA-ON,True,121,121,1.0,121,26815.0,316.0,4.69,1.4
144,CA-ON,True,98,98,1.0,98,9025.0,200.75,18.74,3.25
145,CA-ON,True,105,105,1.0,105,14476.5,264.25,11.2,3.38
146,CA-ON,True,88,88,1.0,88,11780.5,302.5,14.05,2.18
147,CA-ON,True,136,136,1.0,136,39903.0,321.75,5.32,2.79
148,CA-ON,True,96,96,1.0,96,25888.25,219.75,12.12,5.38
149,CA-ON,True,95,95,1.0,95,35754.75,291.0,7.61,3.0
150,CA-ON,True,98,98,1.0,98,23257.75,193.25,10.18,5.85
151,CA-ON,True,97,97,1.0,97,28754.0,234.75,8.03,6.57
152,CA-ON,True,99,99,1.0,99,35302.25,287.5,5.95,1.96
153,CA-ON,True,101,101,1.0,101,33847.5,424.75,6.18,2.13
154,CA-ON,True,79,79,1.0,79,22086.0,280.25,9.45,1.67
155,CA-ON,True,105,105,1.0,105,26296.75,342.5,5.59,3.45
156,CA-ON,True,106,106,1.0,106,30255.75,265.25,15.34,5.44
157,CA-ON,True,117,117,1.0,117,40677.25,327.5,10.51,2.67
158,CA-ON,True,98,98,1.0,98,29284.0,286.5,12.0,0.43
159,CA-ON,True,108,108,1.0,108,36028.25,343.25,5.16,1.65
160,CA-ON,True,105,105,1.0,105,28869.5,288.75,7.02,1.37
161,CA-ON,True,105,105,1.0,105,31348.5,308.5,5.7,2.76
162,CA-ON,True,108,108,1.0,108,27183.0,218.75,13.8,7.8
163,CA-ON,True,107,107,1.0,107,25403.75,232.25,14.02,1.9
164,CA-ON,True,106,106,1.0,106,31446.25,255.0,6.9,2.58
165,CA-ON,True,100,100,1.0,100,11155.5,203.0,26.08,5.69
166,CA-ON,True,100,100,1.0,100,15653.5,270.75,10.11,1.01
167,CA-ON,True,117,117,1.0,117,20935.75,331.5,10.92,3.49
168,CA-ON,True,116,116,1.0,116,26330.25,307.0,9.05,2.92
169,CA-ON,True,95,95,1.0,95,28034.75,289.0,12.63,2.28
170,CA-ON,True,104,104,1.0,104,22331.5,247.25,9.79,3.89
171,CA-ON,True,113,113,1.0,113,11159.75,346.75,13.12,2.05
172,CA-ON,True,99,99,1.0,99,9555.5,278.75,15.12,2.53
173,CA-ON,True,111,111,1.0,111,8527.25,241.0,9.77,2.23
174,CA-ON,True,100,100,1.0,100,9997.75,239.5,10.33,4.01
175,CA-ON,True,100,100,1.0,100,7957.0,232.0,19.72,2.01
176,CA-ON,True,105,105,1.0,105,8616.25,298.0,32.77,2.53
177,CA-ON,True,103,103,1.0,103,23014.5,244.5,10.41,2.98
178,CA-ON,True,106,106,1.0,106,24200.75,283.5,14.76,-0.18
179,CA-ON,True,108,108,1.0,108,28966.25,288.0,8.52,3.11
180,CA-ON,True,100,100,1.0,100,30403.5,308.5,13.08,5.15
181,CA-ON,True,114,114,1.0,114,30169.5,310.75,6.66,3.34
182,CA-ON,True,93,93,1.0,93,27444.0,279.5,6.72,2.7
183,CA-ON,True,107,107,1.0,107,20360.75,225.0,10.23,3.02
184,CA-ON,True,95,95,1.0,95,31383.0,316.0,4.66,1.56
185,CA-ON,True,109,109,1.0,109,24951.75,218.0,4.22,4.18
186,CA-ON,True,86,86,1.0,86,17097.5,218.75,12.66,5.91
187,CA-ON,True,92,92,1.0,92,27614.5,350.5,8.38,2.64
188,CA-ON,True,118,118,1.0,118,27036.25,362.0,7.07,2.16
189,CA-ON,True,99,99,1.0,99,16208.5,228.75,13.59,2.03
190,CA-ON,True,110,110,1.0,110,19873.5,322.5,11.5,3.59
191,CA-ON,True,106,106,1.0,106,17133.25,239.5,9.76,-0.21
192,CA-ON,True,108,108,1.0,108,35596.5,367.25,2.58,1.8
193,CA-ON,True,103,103,1.0,103,18692.25,247.5,14.27,3.88
194,CA-ON,True,102,102,1.0,102,22317.25,273.25,11.84,-0.46
195,CA-ON,True,112,112,1.0,112,23796.5,277.5,8.83,3.98
196,CA-ON,True,104,104,1.0,104,20536.75,239.0,13.38,1.75
197,CA-ON,True,97,97,1.0,97,25449.25,296.0,9.11,2.31
198,CA-ON,True,81,81,1.0,81,20169.25,297.75,12.94,2.46
199,CA-ON,True,110,110,1.0,110,18302.0,224.25,16.65,-0.11
200,CA-ON,True,120,120,1.0,120,23957.0,327.75,17.65,3.46
201,CA-ON,True,103,103,1.0,103,19609.75,236.25,6.67,1.97
202,CA-ON,True,97,97,1.0,97,22881.5,273.25,4.05,1.53
203,CA-ON,True,93,93,1.0,93,26599.75,343.25,3.42,0.0
204,CA-ON,True,99,99,1.0,99,11840.5,214.0,16.08,5.93
205,CA-ON,True,82,82,1.0,82,13231.5,351.25,5.26,2.29
206,CA-ON,True,86,86,1.0,86,13162.25,312.75,15.64,2.19
207,CA-ON,True,111,111,1.0,111,16168.75,332.25,10.51,5.88
208,CA-ON,True,103,103,1.0,103,12970.5,263.25,9.25,4.45
209,CA-ON,True,100,100,1.0,100,14082.75,292.75,5.8,2.98
210,CA-ON,True,134,134,1.0,134,15305.25,331.5,23.82,1.04
211,CA-ON,True,110,110,1.0,110,19041.0,317.0,13.49,0.86
212,CA-ON,True,97,97,1.0,97,10388.5,184.0,24.43,3.16
213,CA-ON,True,105,105,1.0,105,17517.5,322.25,20.19,3.81
214,CA-ON,True,98,98,1.0,98,16333.5,274.25,10.16,-0.09
215,CA-ON,True,112,112,1.0,112,19032.5,340.75,15.71,4.15
216,CA-ON,True,101,101,1.0,101,20624.75,327.25,12.29,2.53
217,CA-ON,True,105,105,1.0,105,22196.25,343.25,9.92,0.94
218,CA-ON,True,85,85,1.0,85,11950.75,238.5,18.76,3.44
219,CA-ON,True,89,89,1.0,89,36138.5,387.25,3.38,2.02
220,CA-ON,True,124,124,1.0,124,25105.0,301.5,14.15,3.52
221,CA-ON,True,108,108,1.0,108,22446.25,245.0,8.06,3.73
222,CA-ON,True,94,94,1.0,94,24263.0,328.0,12.37,4.02
223,CA-ON,True,107,107,1.0,107,22391.0,253.0,10.29,2.69
224,CA-ON,True,112,112,1.0,112,24443.0,270.5,8.61,4.42
225,CA-ON,True,103,103,1.0,103,11378.75,313.25,24.52,2.11
226,CA-ON,True,100,100,1.0,100,10965.5,303.25,28.5,0.33
227,CA-ON,True,99,99,1.0,99,11462.25,309.5,10.46,1.35
228,CA-ON,True,102,102,1.0,102,18603.75,371.5,5.46,1.0
229,CA-ON,True,111,111,1.0,111,15875.25,299.25,19.8,1.24
230,CA-ON,True,101,101,1.0,101,13737.5,288.25,7.56,4.71
231,CA-ON,True,100,100,1.0,100,27064.5,275.5,12.11,6.13
232,CA-ON,True,111,111,1.0,111,29205.5,268.0,7.44,3.6
233,CA-ON,True,105,105,1.0,105,25134.25,233.0,12.55,4.02
234,CA-ON,True,90,90,1.0,90,25580.5,268.5,6.11,1.56
235,CA-ON,True,111,111,1.0,111,20585.5,222.0,8.3,2.42
236,CA-ON,True,93,93,1.0,93,23048.5,243.25,6.79,2.51
237,CA-ON,True,103,103,1.0,103,26822.5,306.75,5.76,3.31
238,CA-ON,True,108,108,1.0,108,25088.5,288.0,6.16,1.45
239,CA-ON,True,87,87,1.0,87,23525.25,279.25,5.41,3.62
240,CA-ON,True,103,103,1.0,103,36133.0,281.25,4.24,1.4
241,CA-ON,True,103,103,1.0,103,38111.75,295.0,7.13,3.2
242,CA-ON,True,119,119,1.0,119,40626.5,328.5,10.11,1.5
243,CA-ON,True,110,110,1.0,110,46220.75,336.25,1.6,1.39
244,CA-ON,True,99,99,1.0,99,36057.25,264.25,5.44,3.65
245,CA-ON,True,97,97,1.0,97,36658.0,266.5,4.84,4.05
246,CA-ON,True,110,110,1.0,110,28373.5,280.75,8.14,2.35
247,CA-ON,True,71,71,1.0,71,31112.5,278.75,5.36,3.13
248,CA-ON,True,108,108,1.0,108,25403.75,253.5,10.06,2.59
249,CA-ON,True,105,105,1.0,105,30388.5,299.5,2.46,1.07
250,CA-ON,True,97,97,1.0,97,35021.75,332.25,4.4,2.71
251,CA-ON,True,102,102,1.0,102,23330.75,233.75,10.1,4.79
252,CA-ON,True,125,125,1.0,125,13302.75,263.0,23.71,2.59
253,CA-ON,True,95,95,1.0,95,20842.0,297.0,1.61,1.08
254,CA-ON,True,107,107,1.0,107,15925.5,257.25,10.21,5.16
255,CA-ON,True,87,87,1.0,87,14895.0,268.75,12.96,3.76
256,CA-ON,True,104,104,1.0,104,18637.5,265.25,9.42,4.84
257,CA-ON,True,100,100,1.0,100,18941.75,257.5,7.04,2.46
258,CA-ON,True,99,99,1.0,99,19455.75,237.25,7.07,3.75
259,CA-ON,True,108,108,1.0,108,20246.75,227.75,6.85,4.51
260,CA-ON,True,112,112,1.0,112,26245.0,296.5,4.72,3.73
261,CA-ON,True,117,117,1.0,117,29242.25,348.25,13.19,3.6
262,CA-ON,True,107,107,1.0,107,27171.75,324.25,8.69,3.35
263,CA-ON,True,114,114,1.0,114,17579.5,202.0,6.34,3.46
264,CA-ON,True,100,100,1.0,100,30075.5,329.25,0.93,0.9
265,CA-ON,True,108,108,1.0,108,20077.0,215.0,6.86,5.39
266,CA-ON,True,100,100,1.0,100,18336.75,213.25,5.64,0.35
267,CA-ON,True,99,99,1.0,99,27319.5,247.5,3.29,2.85
268,CA-ON,True,116,116,1.0,116,28958.25,254.0,6.33,3.7
269,CA-ON,True,111,111,1.0,111,35094.75,315.75,6.18,4.17
270,CA-ON,True,124,124,1.0,124,38881.0,359.5,3.97,1.91
271,CA-ON,True,110,110,1.0,110,30109.0,278.5,4.65,2.71
272,CA-ON,True,103,103,1.0,103,36829.0,346.5,6.3,3.14
273,CA-ON,True,106,106,1.0,106,35080.25,278.75,5.26,5.19
274,CA-ON,True,90,90,1.0,90,35660.0,285.25,2.71,2.14
275,CA-ON,True,114,114,1.0,114,35603.5,301.0,7.1,4.52
276,CA-ON,True,99,99,1.0,99,19019.75,249.5,12.61,4.68
277,CA-ON,True,92,92,1.0,92,20655.0,243.75,4.04,3.66
278,CA-ON,True,106,106,1.0,106,25147.5,313.5,5.4,2.34
279,CA-ON,True,114,114,1.0,114,28580.0,286.0,8.65,2.39
280,CA-ON,True,118,118,1.0,118,27032.25,299.0,18.72,2.05
281,CA-ON,True,76,76,1.0,76,17715.5,204.25,10.72,5.22
282,CA-ON,True,103,103,1.0,103,31849.75,279.75,4.45,3.7
283,CA-ON,True,112,112,1.0,112,25456.25,231.0,7.55,4.74
284,CA-ON,True,117,117,1.0,117,37346.25,336.5,4.35,1.75
285,CA-ON,True,106,106,1.0,106,17463.25,245.0,6.54,3.26
286,CA-ON,True,107,107,1.0,107,25955.0,343.0,3.36,1.22
287,CA-ON,True,107,107,1.0,107,15685.75,219.5,14.05,3.94
288,CA-ON,True,106,106,1.0,106,17241.5,292.5,8.77,3.39
289,CA-ON,True,92,92,1.0,92,17048.75,296.25,6.26,-0.34
290,CA-ON,True,106,106,1.0,106,18385.0,285.5,9.17,5.78
291,CA-ON,True,112,112,1.0,112,9190.75,189.75,17.74,4.05
292,CA-ON,True,78,78,1.0,78,13023.75,237.25,11.18,6.96
293,CA-ON,True,115,115,1.0,115,12204.5,259.5,9.49,0.67
294,CA-ON,True,99,99,1.0,99,16212.25,248.5,12.5,1.58
295,CA-ON,True,104,104,1.0,104,15552.25,263.0,23.37,2.32
296,CA-ON,True,92,92,1.0,92,22246.0,309.5,2.67,2.44
297,CA-ON,True,102,102,1.0,102,12066.25,262.5,15.53,4.2
298,CA-ON,True,110,110,1.0,110,12405.75,256.75,9.95,1.63
299,CA-ON,True,102,102,1.0,102,12851.75,277.75,17.1,8.03
300,CA-ON,True,105,105,1.0,105,20710.25,264.5,10.31,5.37
301,CA-ON,True,98,98,1.0,98,15945.0,258.25,13.99,3.55
302,CA-ON,True,113,113,1.0,113,18237.0,263.75,13.0,0.28
303,CA-ON,True,120,120,1.0,120,29138.25,372.5,2.95,1.0
304,CA-ON,True,96,96,1.0,96,19304.5,282.25,11.81,4.0
305,CA-ON,True,90,90,1.0,90,18289.0,266.75,9.25,-0.57
306,CA-ON,True,113,113,1.0,113,7885.0,347.5,10.83,0.43
307,CA-ON,True,105,105,1.0,105,6863.5,301.5,28.36,2.82
308,CA-ON,True,102,102,1.0,102,3915.5,189.0,30.16,2.58
309,CA-ON,True,123,123,1.0,123,10081.5,343.5,10.91,3.03
310,CA-ON,True,104,104,1.0,104,11509.25,328.25,5.35,1.72
311,CA-ON,True,111,111,1.0,111,9120.25,298.75,22.45,3.71
