Instance,Location,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
195,CAL,True,125,125,1.0,125,14827.75,67.75,16.63,0.0
196,CAL,True,113,113,1.0,113,12160.75,59.0,15.91,0.0
197,CAL,True,103,103,1.0,103,15939.75,73.0,9.16,0.0
198,CAL,True,98,98,1.0,98,13409.5,71.75,10.58,0.0
199,CAL,True,124,124,1.0,124,8690.0,54.5,24.08,0.0
200,CAL,True,150,150,1.0,150,15346.25,81.25,22.05,0.0
201,CAL,True,114,114,1.0,114,9252.75,58.5,23.97,0.0
202,CAL,True,105,105,1.0,105,11473.0,66.5,5.79,0.0
203,CAL,True,109,109,1.0,109,15820.0,82.25,7.83,0.0
204,CAL,True,108,108,1.0,108,6764.75,53.5,34.34,0.0
205,CAL,True,99,99,1.0,99,16435.5,85.25,10.85,0.0
206,CAL,True,107,107,1.0,107,12833.0,76.25,17.21,0.0
207,CAL,True,130,130,1.0,130,13045.0,82.0,25.16,0.0
208,CAL,True,110,110,1.0,110,9162.25,65.25,30.8,0.0
209,CAL,True,117,117,1.0,117,10630.0,71.75,24.81,0.0
210,CAL,True,185,185,1.0,185,10087.0,82.5,38.22,0.0
211,CAL,True,113,113,1.0,113,11706.0,76.75,3.24,0.0
212,CAL,True,100,100,1.0,100,4840.0,45.0,40.54,0.0
213,CAL,True,123,123,1.0,123,10866.25,77.5,19.11,0.0
214,CAL,True,114,114,1.0,114,8647.0,66.75,17.55,0.0
215,CAL,True,120,120,1.0,120,12234.0,84.0,15.85,0.0
216,CAL,True,110,110,1.0,110,10389.0,79.0,5.42,0.0
217,CAL,True,113,113,1.0,113,11476.5,84.0,10.76,0.0
218,CAL,True,101,101,1.0,101,5980.75,57.75,34.52,0.0
219,CAL,True,103,103,1.0,103,15113.0,93.0,7.07,0.0
220,CAL,True,150,150,1.0,150,10755.5,74.75,26.87,0.0
221,CAL,True,123,123,1.0,123,7503.75,61.25,28.52,0.0
222,CAL,True,110,110,1.0,110,14824.0,80.0,9.83,0.0
223,CAL,True,117,117,1.0,117,10345.75,61.25,20.76,0.0
224,CAL,True,130,130,1.0,130,12194.0,65.5,16.3,0.0
225,CAL,True,126,126,1.0,126,12482.0,76.75,21.89,0.0
226,CAL,True,116,116,1.0,116,11653.25,74.0,33.96,0.0
227,CAL,True,107,107,1.0,107,12719.5,75.75,8.2,0.0
228,CAL,True,136,136,1.0,136,14956.5,90.0,10.51,0.0
229,CAL,True,128,128,1.0,128,10523.75,73.25,27.13,0.0
230,CAL,True,106,106,1.0,106,9943.5,70.0,20.31,0.0
231,CAL,True,107,107,1.0,107,11216.25,68.5,26.95,0.0
232,CAL,True,130,130,1.0,130,10891.75,67.0,21.99,0.0
233,CAL,True,117,117,1.0,117,8807.5,57.75,30.1,0.0
234,CAL,True,95,95,1.0,95,9859.75,64.75,6.14,0.0
235,CAL,True,129,129,1.0,129,6664.5,55.5,38.41,0.0
236,CAL,True,100,100,1.0,100,7479.0,59.0,29.17,0.0
237,CAL,True,115,115,1.0,115,9333.0,75.75,18.61,0.0
238,CAL,True,123,123,1.0,123,8375.75,71.0,30.27,0.0
239,CAL,True,100,100,1.0,100,8187.25,67.5,17.9,0.0
240,CAL,True,120,120,1.0,120,8495.75,69.25,14.5,0.0
241,CAL,True,112,112,1.0,112,9021.5,73.0,9.34,0.0
242,CAL,True,155,155,1.0,155,10585.75,80.75,22.46,0.0
243,CAL,True,128,128,1.0,128,12076.25,82.0,6.06,0.0
244,CAL,True,104,104,1.0,104,7990.75,65.5,22.46,0.0
245,CAL,True,102,102,1.0,102,8147.25,65.25,19.2,0.0
246,CAL,True,121,121,1.0,121,7381.25,67.75,26.59,0.0
247,CAL,True,83,83,1.0,83,10655.5,67.75,9.35,0.0
248,CAL,True,114,114,1.0,114,6300.5,61.25,31.68,0.0
249,CAL,True,131,131,1.0,131,7332.75,74.25,10.9,0.0
250,CAL,True,116,116,1.0,116,8453.25,81.75,12.28,0.0
251,CAL,True,113,113,1.0,113,4992.5,57.75,26.49,0.0
252,CAL,True,155,155,1.0,155,6386.75,65.0,20.56,0.0
253,CAL,True,104,104,1.0,104,7322.75,72.75,3.34,0.0
254,CAL,True,116,116,1.0,116,6061.75,64.0,23.33,0.0
255,CAL,True,108,108,1.0,108,6673.25,66.5,26.53,0.0
256,CAL,True,114,114,1.0,114,6641.0,66.0,15.76,0.0
257,CAL,True,107,107,1.0,107,6237.5,63.25,12.82,0.0
258,CAL,True,104,104,1.0,104,6499.5,58.0,24.41,0.0
259,CAL,True,117,117,1.0,117,6924.25,55.75,22.79,0.0
260,CAL,True,123,123,1.0,123,9673.5,72.0,16.83,0.0
261,CAL,True,142,142,1.0,142,12488.75,85.5,22.74,0.0
262,CAL,True,123,123,1.0,123,11132.25,79.75,16.7,0.0
263,CAL,True,135,135,1.0,135,6799.25,50.5,20.29,0.0
264,CAL,True,106,106,1.0,106,12846.5,79.25,0.75,0.0
265,CAL,True,123,123,1.0,123,8305.0,54.0,15.27,0.0
266,CAL,True,113,113,1.0,113,7079.25,52.0,27.01,0.0
267,CAL,True,101,101,1.0,101,9663.25,61.0,18.83,0.0
268,CAL,True,138,138,1.0,138,10476.25,63.25,20.35,0.0
269,CAL,True,137,137,1.0,137,13804.0,78.75,11.17,0.0
270,CAL,True,151,151,1.0,151,13931.25,88.0,13.98,0.0
271,CAL,True,127,127,1.0,127,9659.0,69.75,28.08,0.0
272,CAL,True,124,124,1.0,124,12837.75,84.5,19.99,0.0
273,CAL,True,117,117,1.0,117,9224.5,70.0,16.07,0.0
274,CAL,True,106,106,1.0,106,9600.75,69.0,18.22,0.0
275,CAL,True,123,123,1.0,123,10456.25,75.0,29.33,0.0
276,CAL,True,100,100,1.0,100,8030.5,61.25,28.36,0.0
277,CAL,True,100,100,1.0,100,8126.5,59.75,12.02,0.0
278,CAL,True,119,119,1.0,119,11760.75,77.25,18.58,0.0
279,CAL,True,131,131,1.0,131,9952.5,70.5,26.13,0.0
280,CAL,True,150,150,1.0,150,10671.0,75.0,24.52,0.0
281,CAL,True,84,84,1.0,84,7309.5,49.5,14.73,0.0
282,CAL,True,111,111,1.0,111,10369.75,68.75,20.15,0.0
283,CAL,True,132,132,1.0,132,8893.5,58.75,23.46,0.0
284,CAL,True,145,145,1.0,145,13922.75,82.75,18.02,0.0
285,CAL,True,116,116,1.0,116,7365.75,59.75,17.95,0.0
286,CAL,True,115,115,1.0,115,12552.5,84.25,7.22,0.0
287,CAL,True,122,122,1.0,122,6571.5,54.5,34.42,0.0
288,CAL,True,112,112,1.0,112,9416.25,71.5,21.16,0.0
289,CAL,True,103,103,1.0,103,9578.0,71.25,9.64,0.0
290,CAL,True,116,116,1.0,116,9195.75,70.5,14.32,0.0
291,CAL,True,128,128,1.0,128,6530.0,48.25,25.29,0.0
292,CAL,True,87,87,1.0,87,9265.5,58.5,14.56,0.0
293,CAL,True,135,135,1.0,135,8970.75,64.0,20.36,0.0
294,CAL,True,108,108,1.0,108,7503.25,60.25,23.99,0.0
295,CAL,True,109,109,1.0,109,8008.5,64.0,27.43,0.0
296,CAL,True,105,105,1.0,105,11022.5,75.0,8.73,0.0
297,CAL,True,111,111,1.0,111,8506.0,65.5,34.42,0.0
298,CAL,True,135,135,1.0,135,9059.0,63.5,30.11,0.0
299,CAL,True,106,106,1.0,106,9411.25,69.0,29.78,0.0
300,CAL,True,119,119,1.0,119,10061.25,65.25,28.81,0.0
301,CAL,True,110,110,1.0,110,9606.25,64.25,31.41,0.0
302,CAL,True,128,128,1.0,128,10787.0,63.5,21.4,0.0
303,CAL,True,147,147,1.0,147,17312.0,90.75,16.62,0.0
304,CAL,True,104,104,1.0,104,11081.5,69.5,17.99,0.0
305,CAL,True,104,104,1.0,104,9669.5,65.25,25.34,0.0
306,CAL,True,142,142,1.0,142,12753.0,83.5,29.14,0.0
307,CAL,True,125,125,1.0,125,10672.75,73.75,34.01,0.0
308,CAL,True,106,106,1.0,106,4865.75,46.5,46.68,0.0
309,CAL,True,155,155,1.0,155,13673.25,83.5,23.03,0.0
310,CAL,True,123,123,1.0,123,12534.0,79.5,13.14,0.0
311,CAL,True,129,129,1.0,129,11074.75,72.75,15.91,0.0
312,CAL,True,133,133,1.0,133,8921.25,70.25,37.9,0.0
313,CAL,True,105,105,1.0,105,7751.5,64.25,34.57,0.0
314,CAL,True,137,137,1.0,137,16432.5,104.25,11.34,0.0
315,CAL,True,132,132,1.0,132,8641.0,70.75,25.16,0.0
316,CAL,True,112,112,1.0,112,5113.25,52.25,32.81,0.0
317,CAL,True,135,135,1.0,135,10816.0,83.5,27.3,0.0
318,CAL,True,113,113,1.0,113,6418.5,59.5,28.59,0.0
319,CAL,True,104,104,1.0,104,6386.25,60.25,19.99,0.0
320,CAL,True,120,120,1.0,120,8375.5,70.0,28.59,0.0
321,CAL,True,123,123,1.0,123,7948.5,65.5,37.16,0.0
322,CAL,True,102,102,1.0,102,6974.5,60.75,24.44,0.0
323,CAL,True,191,191,1.0,191,9191.75,75.75,38.37,0.0
324,CAL,True,120,120,1.0,120,7826.25,63.75,30.64,0.0
325,CAL,True,109,109,1.0,109,7138.5,60.5,28.4,0.0
326,CAL,True,110,110,1.0,110,9957.0,72.25,16.29,0.0
327,CAL,True,130,130,1.0,130,9002.5,77.75,30.24,0.0
328,CAL,True,115,115,1.0,115,7594.0,71.75,27.3,0.0
329,CAL,True,123,123,1.0,123,6035.5,62.25,41.95,0.0
330,CAL,True,109,109,1.0,109,6031.75,66.75,30.58,0.0
331,CAL,True,174,174,1.0,174,8237.25,87.25,33.45,0.0
332,CAL,True,120,120,1.0,120,5785.5,63.0,32.29,0.0
333,CAL,True,138,138,1.0,138,10023.75,82.5,23.96,0.0
334,CAL,True,101,101,1.0,101,6573.25,67.75,29.64,0.0
335,CAL,True,102,102,1.0,102,7859.25,73.0,9.34,0.0
336,CAL,True,102,102,1.0,102,6751.0,65.25,37.72,0.0
337,CAL,True,118,118,1.0,118,8970.25,74.25,25.18,0.0
338,CAL,True,129,129,1.0,129,9906.25,78.5,34.47,0.0
339,CAL,True,102,102,1.0,102,9277.5,76.0,18.25,0.0
340,CAL,True,120,120,1.0,120,6553.25,65.75,40.32,0.0
341,CAL,True,114,114,1.0,114,7432.5,71.0,16.82,0.0
342,CAL,True,164,164,1.0,164,8458.75,83.5,31.05,0.0
343,CAL,True,138,138,1.0,138,6304.25,66.75,33.64,0.0
344,CAL,True,108,108,1.0,108,4516.5,57.0,42.63,0.0
345,CAL,True,120,120,1.0,120,5774.0,57.0,23.46,0.0
346,CAL,True,117,117,1.0,117,5496.5,61.75,34.77,0.0
347,CAL,True,115,115,1.0,115,4576.75,56.25,27.43,0.0
348,CAL,True,112,112,1.0,112,3513.0,47.75,27.13,0.0
349,CAL,True,98,98,1.0,98,3197.25,46.0,43.86,0.0
350,CAL,True,111,111,1.0,111,4776.75,60.5,35.64,0.0
351,CAL,True,126,126,1.0,126,6806.25,73.5,29.43,0.0
352,CAL,True,122,122,1.0,122,5246.75,64.25,25.47,0.0
353,CAL,True,141,141,1.0,141,6574.5,65.25,25.5,0.0
354,CAL,True,100,100,1.0,100,7393.5,73.25,7.38,0.0
355,CAL,True,136,136,1.0,136,6053.0,67.5,32.56,0.0
356,CAL,True,113,113,1.0,113,4278.5,54.5,45.3,0.0
357,CAL,True,107,107,1.0,107,7025.75,72.25,25.91,0.0
358,CAL,True,117,117,1.0,117,8452.25,80.5,18.04,0.0
359,CAL,True,124,124,1.0,124,6206.0,65.0,36.05,0.0
360,CAL,True,109,109,1.0,109,10443.0,83.75,16.43,0.0
361,CAL,True,113,113,1.0,113,8428.5,73.25,6.09,0.0
362,CAL,True,127,127,1.0,127,6684.25,65.25,34.14,0.0
363,CAL,True,96,96,1.0,96,9861.0,74.75,25.57,0.0
364,CAL,True,121,121,1.0,121,11189.75,85.75,14.65,0.0
365,CAL,True,136,136,1.0,136,8434.75,71.25,28.4,0.0
366,CAL,True,99,99,1.0,99,8267.75,70.0,23.18,0.0
367,CAL,True,106,106,1.0,106,10276.5,78.5,5.71,0.0
368,CAL,True,101,101,1.0,101,7941.25,68.75,18.36,0.0
369,CAL,True,112,112,1.0,112,8467.5,73.75,23.5,0.0
370,CAL,True,123,123,1.0,123,8542.5,73.5,21.14,0.0
371,CAL,True,133,133,1.0,133,9954.5,76.25,27.99,0.0
372,CAL,True,83,83,1.0,83,11040.25,72.25,2.15,0.0
373,CAL,True,182,182,1.0,182,8459.0,80.5,29.23,0.0
374,CAL,True,105,105,1.0,105,8461.25,70.5,20.23,0.0
375,CAL,True,114,114,1.0,114,5199.0,59.75,36.3,0.0
376,CAL,True,110,110,1.0,110,5693.0,64.0,35.72,0.0
377,CAL,True,111,111,1.0,111,6924.25,71.5,21.27,0.0
378,CAL,True,115,115,1.0,115,5641.25,63.0,27.09,0.0
379,CAL,True,124,124,1.0,124,9313.75,85.25,19.07,0.0
380,CAL,True,145,145,1.0,145,8523.0,73.75,18.12,0.0
381,CAL,True,93,93,1.0,93,4469.0,47.5,20.59,0.0
382,CAL,True,109,109,1.0,109,7182.25,70.0,20.9,0.0
383,CAL,True,153,153,1.0,153,8061.0,72.75,27.84,0.0
384,CAL,True,163,163,1.0,163,10020.5,70.5,20.63,0.0
385,CAL,True,112,112,1.0,112,6725.25,56.25,22.32,0.0
386,CAL,True,118,118,1.0,118,6135.5,50.75,29.74,0.0
387,CAL,True,126,126,1.0,126,10966.5,75.25,25.53,0.0
388,CAL,True,123,123,1.0,123,9145.25,66.5,39.95,0.0
389,CAL,True,104,104,1.0,104,9690.5,69.5,29.41,0.0
390,CAL,True,130,130,1.0,130,9166.5,61.75,28.08,0.0
391,CAL,True,114,114,1.0,114,8561.0,60.0,30.73,0.0
392,CAL,True,145,145,1.0,145,15725.25,87.5,21.3,0.0
393,CAL,True,122,122,1.0,122,7660.5,63.5,28.48,0.0
394,CAL,True,130,130,1.0,130,9938.5,78.0,34.61,0.0
395,CAL,True,99,99,1.0,99,9916.75,72.75,19.99,0.0
396,CAL,True,105,105,1.0,105,7028.75,73.5,23.62,0.0
397,CAL,True,99,99,1.0,99,10689.25,87.75,7.72,0.0
398,CAL,True,111,111,1.0,111,6604.25,72.0,35.95,0.0
399,CAL,True,105,105,1.0,105,6213.25,62.75,9.17,0.0
400,CAL,True,82,82,1.0,82,7454.25,57.25,12.99,0.0
401,CAL,True,129,129,1.0,129,14296.5,93.0,6.35,0.0
402,CAL,True,113,113,1.0,113,10197.0,76.0,19.93,0.0
403,CAL,True,119,119,1.0,119,8953.75,70.0,31.05,0.0
404,CAL,True,103,103,1.0,103,8879.5,68.5,14.7,0.0
405,CAL,True,137,137,1.0,137,11587.0,93.25,27.2,0.0
406,CAL,True,128,128,1.0,128,6631.5,64.5,38.14,0.0
407,CAL,True,81,81,1.0,81,10271.25,66.75,4.01,0.0
408,CAL,True,115,115,1.0,115,4258.5,51.25,33.14,0.0
409,CAL,True,131,131,1.0,131,7248.0,75.5,27.74,0.0
410,CAL,True,122,122,1.0,122,5507.5,59.5,27.34,0.0
411,CAL,True,131,131,1.0,131,7631.75,87.5,22.49,0.0
412,CAL,True,85,85,1.0,85,5451.75,55.5,13.86,0.0
413,CAL,True,133,133,1.0,133,4597.25,58.5,27.96,0.0
414,CAL,True,105,105,1.0,105,3826.0,56.25,29.67,0.0
415,CAL,True,118,118,1.0,118,5267.0,69.25,26.39,0.0
416,CAL,True,118,118,1.0,118,5124.5,66.5,28.55,0.0
417,CAL,True,126,126,1.0,126,11080.5,105.0,8.54,0.0
418,CAL,True,126,126,1.0,126,6086.25,69.0,18.48,0.0
419,CAL,True,117,117,1.0,117,5480.0,64.75,25.37,0.0
420,CAL,True,107,107,1.0,107,4354.0,56.5,31.46,0.0
421,CAL,True,112,112,1.0,112,4324.0,55.5,33.09,0.0
422,CAL,True,98,98,1.0,98,7042.25,72.75,10.25,0.0
423,CAL,True,160,160,1.0,160,7984.75,74.75,26.89,0.0
424,CAL,True,112,112,1.0,112,7778.5,74.25,20.64,0.0
425,CAL,True,105,105,1.0,105,5625.75,60.25,22.86,0.0
426,CAL,True,89,89,1.0,89,7248.0,66.5,18.4,0.0
427,CAL,True,122,122,1.0,122,9881.5,89.25,15.87,0.0
428,CAL,True,103,103,1.0,103,7924.75,78.0,21.73,0.0
429,CAL,True,111,111,1.0,111,5259.5,57.0,22.19,0.0
430,CAL,True,78,78,1.0,78,7713.25,61.5,2.85,0.0
431,CAL,True,108,108,1.0,108,7586.25,74.0,2.53,0.0
432,CAL,True,113,113,1.0,113,4681.5,60.25,34.97,0.0
433,CAL,True,118,118,1.0,118,5533.0,66.75,23.4,0.0
434,CAL,True,129,129,1.0,129,8690.5,87.25,14.6,0.0
435,CAL,True,93,93,1.0,93,8021.75,77.75,9.21,0.0
436,CAL,True,138,138,1.0,138,8414.0,89.5,17.87,0.0
437,CAL,True,135,135,1.0,135,5644.75,67.25,27.67,0.0
438,CAL,True,109,109,1.0,109,4939.5,61.5,19.21,0.0
439,CAL,True,126,126,1.0,126,6897.75,76.75,16.07,0.0
440,CAL,True,112,112,1.0,112,8365.0,89.75,9.41,0.0
441,CAL,True,99,99,1.0,99,5693.5,68.5,30.48,0.0
442,CAL,True,136,136,1.0,136,7206.25,77.5,25.94,0.0
443,CAL,True,117,117,1.0,117,6569.25,74.0,24.79,0.0
444,CAL,True,165,165,1.0,165,5972.25,69.5,32.56,0.0
445,CAL,True,112,112,1.0,112,5680.75,67.5,24.87,0.0
446,CAL,True,108,108,1.0,108,5298.0,68.25,26.71,0.0
447,CAL,True,125,125,1.0,125,8600.0,86.75,19.63,0.0
448,CAL,True,111,111,1.0,111,4996.75,59.25,20.13,0.0
449,CAL,True,132,132,1.0,132,6262.25,67.25,32.55,0.0
450,CAL,True,123,123,1.0,123,7361.5,63.25,19.03,0.0
451,CAL,True,100,100,1.0,100,4628.0,52.0,26.48,0.0
452,CAL,True,70,70,1.0,70,8751.5,62.5,1.85,0.0
453,CAL,True,116,116,1.0,116,6657.25,59.5,30.76,0.0
454,CAL,True,105,105,1.0,105,6691.0,62.25,29.48,0.0
455,CAL,True,139,139,1.0,139,10418.0,76.5,20.73,0.0
456,CAL,True,101,101,1.0,101,4171.25,58.75,47.76,0.0
457,CAL,True,104,104,1.0,104,5016.0,66.25,35.0,0.0
458,CAL,True,104,104,1.0,104,4375.5,61.5,45.49,0.0
459,CAL,True,109,109,1.0,109,5441.0,67.0,17.72,0.0
460,CAL,True,97,97,1.0,97,6756.0,72.25,15.13,0.0
461,CAL,True,117,117,1.0,117,5654.75,68.0,32.05,0.0
462,CAL,True,103,103,1.0,103,6576.75,69.25,11.92,0.0
463,CAL,True,122,122,1.0,122,4847.0,55.5,28.16,0.0
464,CAL,True,99,99,1.0,99,3658.75,47.5,22.2,0.0
465,CAL,True,120,120,1.0,120,6585.0,59.75,30.68,0.0
466,CAL,True,101,101,1.0,101,6153.25,59.0,20.71,0.0
467,CAL,True,126,126,1.0,126,12166.0,89.5,5.84,0.0
468,CAL,True,133,133,1.0,133,12272.75,76.5,15.75,0.0
469,CAL,True,108,108,1.0,108,10063.5,68.75,14.78,0.0
470,CAL,True,107,107,1.0,107,8854.5,63.5,20.5,0.0
471,CAL,True,129,129,1.0,129,11638.75,74.25,26.94,0.0
472,CAL,True,119,119,1.0,119,11407.5,73.75,19.27,0.0
473,CAL,True,118,118,1.0,118,13161.5,80.5,16.23,0.0
474,CAL,True,111,111,1.0,111,5361.0,53.75,38.03,0.0
475,CAL,True,111,111,1.0,111,5760.75,54.25,33.14,0.0
476,CAL,True,146,146,1.0,146,9177.75,74.75,31.73,0.0
477,CAL,True,110,110,1.0,110,6357.0,73.5,34.12,0.0
478,CAL,True,149,149,1.0,149,7410.75,80.0,21.95,0.0
479,CAL,True,103,103,1.0,103,7080.5,76.0,17.85,0.0
480,CAL,True,143,143,1.0,143,6212.75,71.75,33.14,0.0
481,CAL,True,115,115,1.0,115,6700.25,82.25,17.28,0.0
482,CAL,True,104,104,1.0,104,4177.25,64.75,39.88,0.0
483,CAL,True,125,125,1.0,125,8519.0,74.75,13.86,0.0
484,CAL,True,102,102,1.0,102,5464.75,58.5,17.84,0.0
485,CAL,True,104,104,1.0,104,7407.0,72.0,6.55,0.0
486,CAL,True,123,123,1.0,123,8343.5,65.5,24.17,0.0
487,CAL,True,111,111,1.0,111,11003.5,79.5,16.43,0.0
488,CAL,True,116,116,1.0,116,8372.5,66.25,27.07,0.0
489,CAL,True,124,124,1.0,124,6149.0,53.5,22.62,0.0
490,CAL,True,129,129,1.0,129,8089.5,60.5,21.96,0.0
491,CAL,True,120,120,1.0,120,8694.75,70.25,26.38,0.0
492,CAL,True,115,115,1.0,115,6232.0,64.0,39.47,0.0
493,CAL,True,111,111,1.0,111,5447.5,59.5,33.87,0.0
494,CAL,True,104,104,1.0,104,6770.0,66.75,23.54,0.0
495,CAL,True,106,106,1.0,106,6390.0,71.25,29.13,0.0
496,CAL,True,112,112,1.0,112,6537.5,72.0,26.22,0.0
497,CAL,True,111,111,1.0,111,9256.5,88.75,17.98,0.0
498,CAL,True,119,119,1.0,119,5959.75,73.25,34.18,0.0
499,CAL,True,109,109,1.0,109,3950.0,59.75,42.92,0.0
500,CAL,True,120,120,1.0,120,5414.5,69.5,40.72,0.0
501,CAL,True,112,112,1.0,112,6199.0,78.25,24.46,0.0
502,CAL,True,124,124,1.0,124,6850.0,82.0,26.25,0.0
503,CAL,True,143,143,1.0,143,5403.25,71.0,32.2,0.0
504,CAL,True,123,123,1.0,123,5332.25,60.25,37.02,0.0
505,CAL,True,98,98,1.0,98,3437.75,47.25,28.25,0.0
506,CAL,True,113,113,1.0,113,6951.75,73.5,22.53,0.0
507,CAL,True,101,101,1.0,101,5378.0,52.75,22.8,0.0
508,CAL,True,132,132,1.0,132,7736.0,64.25,25.14,0.0
509,CAL,True,117,117,1.0,117,6873.5,60.25,25.81,0.0
510,CAL,True,110,110,1.0,110,9487.0,78.25,20.79,0.0
511,CAL,True,109,109,1.0,109,7471.75,69.5,29.51,0.0
512,CAL,True,104,104,1.0,104,5445.75,58.25,41.82,0.0
513,CAL,True,131,131,1.0,131,6483.75,57.75,35.42,0.0
514,CAL,True,106,106,1.0,106,6137.25,61.0,32.59,0.0
515,CAL,True,112,112,1.0,112,5579.5,56.5,39.51,0.0
516,CAL,True,126,126,1.0,126,8509.75,63.25,28.26,0.0
517,CAL,True,127,127,1.0,127,10888.5,70.0,22.26,0.0
518,CAL,True,133,133,1.0,133,12185.25,73.75,17.58,0.0
519,CAL,True,117,117,1.0,117,11559.25,69.25,22.16,0.0
520,CAL,True,122,122,1.0,122,13607.0,76.75,16.12,0.0
521,CAL,True,115,115,1.0,115,8762.0,59.0,26.83,0.0
522,CAL,True,124,124,1.0,124,10488.0,59.5,19.09,0.0
523,CAL,True,120,120,1.0,120,10978.25,68.5,21.55,0.0
524,CAL,True,104,104,1.0,104,7952.0,61.5,19.55,0.0
525,CAL,True,127,127,1.0,127,20685.5,97.0,7.16,0.0
526,CAL,True,98,98,1.0,98,11737.0,63.0,9.38,0.0
527,CAL,True,92,92,1.0,92,10505.25,56.25,5.55,0.0
528,CAL,True,135,135,1.0,135,11969.5,62.0,24.38,0.0
529,CAL,True,112,112,1.0,112,17284.0,80.25,3.1,0.0
530,CAL,True,107,107,1.0,107,9956.5,55.25,18.33,0.0
531,CAL,True,133,133,1.0,133,7625.0,56.5,24.82,0.0
532,CAL,True,102,102,1.0,102,9762.75,69.5,16.72,0.0
533,CAL,True,120,120,1.0,120,6976.25,52.5,34.99,0.0
534,CAL,True,104,104,1.0,104,5559.0,55.0,40.59,0.0
535,CAL,True,104,104,1.0,104,6564.75,61.0,40.18,0.0
536,CAL,True,132,132,1.0,132,5469.0,45.25,21.33,0.0
537,CAL,True,127,127,1.0,127,10927.0,73.5,19.39,0.0
538,CAL,True,122,122,1.0,122,7468.25,56.5,32.24,0.0
539,CAL,True,114,114,1.0,114,11979.25,80.25,9.89,0.0
540,CAL,True,119,119,1.0,119,11689.25,81.25,13.78,0.0
541,CAL,True,124,124,1.0,124,11384.0,79.0,27.02,0.0
542,CAL,True,147,147,1.0,147,14831.75,86.75,17.38,0.0
543,CAL,True,109,109,1.0,109,5686.5,54.0,31.14,0.0
544,CAL,True,117,117,1.0,117,6664.5,59.25,36.7,0.0
545,CAL,True,103,103,1.0,103,8932.75,71.25,31.22,0.0
546,CAL,True,107,107,1.0,107,9910.25,65.75,23.54,0.0
547,CAL,True,122,122,1.0,122,9416.0,58.0,17.62,0.0
548,CAL,True,114,114,1.0,114,7153.25,47.25,18.91,0.0
549,CAL,True,142,142,1.0,142,15622.25,80.0,21.9,0.0
550,CAL,True,144,144,1.0,144,15095.0,68.0,12.1,0.0
551,CAL,True,109,109,1.0,109,9660.5,58.75,27.33,0.0
552,CAL,True,106,106,1.0,106,7227.75,40.25,29.54,0.0
553,CAL,True,118,118,1.0,118,15010.0,71.75,22.5,0.0
554,CAL,True,129,129,1.0,129,12464.75,62.0,22.84,0.0
555,CAL,True,130,130,1.0,130,8933.0,56.5,30.52,0.0
556,CAL,True,123,123,1.0,123,13513.25,77.25,18.48,0.0
557,CAL,True,108,108,1.0,108,11490.0,70.0,12.96,0.0
558,CAL,True,116,116,1.0,116,14318.75,69.25,9.76,0.0
559,CAL,True,111,111,1.0,111,12275.5,65.25,15.5,0.0
560,CAL,True,89,89,1.0,89,13252.25,66.25,4.87,0.0
561,CAL,True,95,95,1.0,95,18522.75,87.25,5.72,0.0
562,CAL,True,122,122,1.0,122,9296.25,53.5,29.85,0.0
563,CAL,True,126,126,1.0,126,12853.0,64.5,15.22,0.0
564,CAL,True,131,131,1.0,131,10378.5,66.5,30.87,0.0
565,CAL,True,102,102,1.0,102,8164.75,59.25,22.68,0.0
566,CAL,True,101,101,1.0,101,9285.0,64.0,26.57,0.0
567,CAL,True,144,144,1.0,144,16471.5,69.5,10.78,0.0
568,CAL,True,105,105,1.0,105,13607.0,67.0,8.54,0.0
569,CAL,True,111,111,1.0,111,14571.75,69.75,13.6,0.0
570,CAL,True,117,117,1.0,117,16700.0,75.25,14.51,0.0
571,CAL,True,104,104,1.0,104,18655.75,81.75,9.95,0.0
572,CAL,True,156,156,1.0,156,20324.25,82.5,9.36,0.0
573,CAL,True,113,113,1.0,113,12472.0,56.5,22.55,0.0
574,CAL,True,104,104,1.0,104,9763.25,46.25,19.25,0.0
575,CAL,True,111,111,1.0,111,14148.0,62.0,14.82,0.0
576,CAL,True,94,94,1.0,94,15525.0,63.5,11.87,0.0
577,CAL,True,113,113,1.0,113,15971.5,67.25,7.64,0.0
578,CAL,True,143,143,1.0,143,16498.0,69.5,16.14,0.0
579,CAL,True,106,106,1.0,106,21235.25,84.25,0.3,0.0
580,CAL,True,110,110,1.0,110,16376.5,68.75,10.04,0.0
581,CAL,True,121,121,1.0,121,16589.25,69.25,10.4,0.0
582,CAL,True,103,103,1.0,103,13247.75,63.0,14.0,0.0
583,CAL,True,118,118,1.0,118,19130.75,83.25,7.48,0.0
584,CAL,True,103,103,1.0,103,16644.75,75.0,8.38,0.0
585,CAL,True,114,114,1.0,114,13476.0,70.75,13.49,0.0
586,CAL,True,112,112,1.0,112,14155.0,72.5,10.89,0.0
587,CAL,True,117,117,1.0,117,12182.5,65.75,25.58,0.0
588,CAL,True,115,115,1.0,115,15315.0,76.75,12.08,0.0
589,CAL,True,122,122,1.0,122,16330.5,80.0,10.96,0.0
590,CAL,True,139,139,1.0,139,18723.25,89.0,9.81,0.0
591,CAL,True,101,101,1.0,101,10665.75,64.5,5.04,0.0
